CV Test Sol
  1.  0.  1.  1.  1.  1.]"
1.001929763840027 0.949167233151236 "[ 3.  1.  2.  4.  2.  5.  2.  4.  2.  3.  4.  3.  2.  2.  3.  4.  2.  2.
  5.  7.  2.  3.  3.  3.  3.  2.  3.  3.  3.  2.  4.  5.  4.  2.  6.  2.
  5.  2.  5.  2.  3.  3.  3.  1.  3.  1.  3.  5.  2.  4.  2.  3.  2.  3.
  2.  3.  2.  3.  2.  4.  4.  4.  5.  5.  4. 17.  7.  3.  2.  4. 10. 12.
  4. 10.  5.  4.  3.  5.  0.  6.  5.  2.  8.  3.  1.  3.  3.  4.  6.  3.
  3.  3.  4.  7.  5.  6.  8.  0.  0.  0.  5.  5.  6.  3.  3.  0.  2.  2.
  3.  6.  4.  4.  7.  3. 10.  2.  7.  5.  2.  4.  2.  9.  5.  5.  0.  0.
  1.  0.  1.  0.  1.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  1.  0.
  0.  1.  0.  1.  0.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  0.  0.  0.  1.  1.  0.  1.  1.  1.  1.  1.  0.  0.  1.  0.  1.
  1.  0.  1.  0.  0.  1.]"
0.9897778174953072 0.9904453173729652 "[ 3.  2.  1.  4.  4.  4.  2.  4.  1.  2.  4.  8.  2.  2.  3.  4.  2.  1.
  3.  3.  5.  2.  3.  3.  2.  3.  3.  3.  2.  2.  4.  5.  2.  1.  6.  2.
  5.  2.  4.  3.  5.  1.  5.  1.  3.  3.  3.  5.  2.  4.  3.  1.  4.  2.
  4.  1.  3.  4.  4.  2.  5.  4.  6.  4.  3. 10. 14.  4.  4.  4. 12. 14.
  5. 17.  4.  5.  2.  5.  0.  7.  5.  2.  7.  3.  2.  5.  6.  3.  9.  3.
 10.  0.  3.  5.  5.  6.  7.  0.  0.  4.  6.  5.  2.  5.  6.  0.  7.  3.
  2.  6. 17.  3.  2.  3. 12.  3.  4.  6.  2. 15. 21.  8.  4.  7.  0.  0.
  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  1.  0.  1.  0.  0.  1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  1.  0.  0.  0.  1.  0.  1.
  1.  0.  1.  0.  0.  1.]"
1.002183717233328 1.0269404238122426 "[ 3.  2.  2.  4.  3.  4.  2.  4.  2.  5.  3.  5.  3.  8.  2.  3.  2.  1.
  3.  5.  3.  2.  2.  2.  2.  3.  3.  3.  3.  3.  4.  6.  3.  3.  5.  3.
  6.  3.  4.  5.  4.  3.  2.  1.  3.  2.  5.  4.  2.  3.  6.  3.  3.  2.
  3.  3.  2.  3.  4.  3.  4.  5.  4. 12.  4. 10. 10.  5.  2.  4. 13.  5.
  4.  4. 25. 10.  1.  6.  0.  6.  6.  2.  9.  3.  0.  5.  6.  4.  7.  1.
 26.  3.  3.  6.  5.  6.  7.  0.  5.  3.  6.  5.  6.  3.  3.  0.  4.  2.
  1.  6.  1.  5.  5.  3. 13.  4.  6.  4.  8. 12.  9.  9.  5.  5.  1.  1.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.
  1.  1.  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  0.  1.  1.  0.  1.  1.
  0.  0.  1.  0.  0.  1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  1.  1.  1.
  1.  0.  1.  1.  0.  1.]"
0.9976780096224586 0.994198077023995 "[ 2.  1.  1.  3.  2.  5.  2.  5.  2.  3.  6.  5.  3.  3.  3.  4.  2.  1.
  3.  2.  3.  2.  3.  1.  3.  3.  2.  3.  3.  1.  4.  4.  2.  3.  5.  2.
  4.  2.  4.  3.  3.  1.  2.  1.  3.  4.  3.  5.  2.  4.  3.  3.  2.  3.
  3.  2.  2.  5.  3.  2.  4.  5.  3.  3.  4. 13. 12.  3.  6.  6. 10.  2.
  5.  7.  7.  4.  2.  4.  0.  5.  6.  5.  5.  2. 13.  5.  4.  4.  7.  2.
 13.  4.  3.  4.  5.  6.  7.  0.  0.  8.  5.  6.  6.  4.  6.  1.  2.  3.
  2.  6.  8.  4.  2.  3.  6.  1.  6.  5.  6. 15. 21.  8.  2.  5.  1.  1.
  1.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  0.  0.  1.  0.  1.  0.  1.
  1.  1.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  1.  1.  1.  0.  1.
  0.  0.  0.  0.  1.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  1.  0.  1.
  1.  0.  1.  1.  0.  1.]"
0.9905529036162448 0.9886838235566684 "[ 3.  2.  1.  4.  3.  4.  2.  5.  3.  5.  5.  7.  2.  2.  2.  4.  5.  1.
  6.  3.  3.  3.  4.  4.  6.  3.  1.  3.  2.  2.  4.  4.  2.  3.  8.  3.
  2.  3.  4.  3.  6.  1.  3.  2.  3.  3.  4.  6.  2.  4.  3.  3.  3.  3.
  3.  3.  2.  2.  2.  4.  4.  4.  4.  5.  4. 16. 14.  3.  4.  4.  8. 14.
  5.  6.  4.  5.  3.  5. 12.  6.  5.  3.  5.  3.  0.  3.  4.  2.  9.  2.
 26.  5.  3. 10.  5.  6.  8.  0.  3.  3.  5.  5.  3.  4.  3.  1.  4.  2.
  0.  6.  8.  4.  2.  3.  7.  4.  5.  6.  4.  4.  8.  5.  3.  6.  0.  0.
  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.
  0.  1.  0.  0.  1.  1.  0.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.
  0.  1.  0.  0.  0.  1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.
  1.  0.  1.  1.  1.  1.]"
1.0060479086404943 0.9655628348188352 "[ 3.  2.  3.  3.  2.  4.  2.  5.  2.  2.  6.  4.  3.  3.  3.  4.  3.  2.
  4.  3.  3.  2.  2.  4.  3.  4.  2.  3.  3.  3.  4.  5.  4.  2.  5.  4.
  4.  2.  4.  2.  6.  4.  3.  2.  3.  3.  3.  4.  2.  3.  2.  4.  3.  3.
  2.  2.  3.  5.  3.  2.  4.  4.  4.  5.  7. 26.  5.  2.  4.  3. 12. 13.
  4.  4.  8.  4.  2.  6.  3.  6.  6.  3.  5.  3.  8.  2.  3.  2. 10.  2.
  5.  3.  3.  6.  4.  6.  8.  0.  0.  3.  7.  5.  6.  2.  5.  0.  4.  4.
  0.  6.  8.  4.  2.  3. 10.  2.  5.  4.  6.  5.  8.  9.  8.  4.  1.  1.
  1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  1.  1.  0.  1.  0.  1.  0.  1.
  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  1.  0.
  0.  1.  0.  0.  0.  1.  1.  0.  1.  1.  0.  1.  0.  1.  0.  0.  1.  1.
  1.  0.  1.  1.  1.  1.]"
1.0041409037177038 1.005091111416777 "[ 3.  2.  1.  5.  3.  4.  2.  4.  3.  8.  4.  7.  3.  2.  3.  8.  3.  2.
  5.  3.  2.  4.  3.  4.  3.  2.  3.  3.  3.  3.  4.  6.  3.  2.  5.  2.
  5.  3.  5.  3.  4.  2.  3.  1.  3.  2.  2.  5.  3.  3.  2.  3.  3.  3.
  4.  3.  2.  5.  4.  2.  3.  4.  3.  6.  4.  9. 15.  0.  6.  5.  9. 10.
  4. 15.  5.  4.  2.  4.  3.  6.  5.  3.  4.  2.  5.  5.  0.  3.  6.  3.
  5.  3.  0.  8.  5.  6.  7.  0.  2.  4.  6.  6.  2.  5.  4.  0.  2.  5.
  3.  6.  6.  3.  2.  2. 12.  0.  2.  7.  3.  3.  0.  9.  3.  6.  0.  0.
  1.  0.  0.  1.  1.  0.  1.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.
  0.  1.  0.  1.  0.  1.  0.  0.  1.  0.  1.  0.  0.  1.  1.  1.  1.  1.
  1.  1.  0.  1.  0.  1.  1.  1.  0.  1.  0.  0.  0.  1.  0.  1.  1.  1.
  1.  0.  1.  1.  1.  0.]"
0.9985136498369984 0.9960355077803068 "[ 3.  1.  2.  4.  2.  5.  2.  5.  1.  3.  5.  5.  2.  2.  3.  3.  4.  1.
  4.  8.  5.  3.  4.  3.  4.  3.  2.  2.  3.  3.  4.  5.  6.  2.  4.  3.
  5.  1.  4.  2.  3.  2.  5.  1.  3.  3.  2.  4.  2.  4.  3.  1.  1.  2.
  4.  5.  3.  6.  3.  2.  4.  5.  3.  4.  3. 16.  6.  4.  4.  4. 26.  4.
  4.  4.  4.  4.  3.  5.  0.  7.  4.  3.  8.  3.  1.  2.  4.  3.  8.  1.
  6.  0.  3.  8.  6.  6.  9.  0. 14.  3.  5.  3.  3.  6.  3.  2.  3.  0.
  2.  6.  4.  3.  3.  1. 13.  4.  4.  5.  2.  3.  3.  7.  5.  5.  0.  0.
  1.  0.  0.  0.  1.  0.  1.  1.  0.  0.  1.  1.  0.  1.  0.  0.  1.  1.
  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  0.  1.  0.  0.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  1.  1.  1.
  1.  0.  1.  0.  0.  1.]"
1.0031709676685812 0.9754811601921154 "[ 3.  1.  1.  4.  3.  5.  1.  5.  3.  2.  5.  5.  2.  1.  3.  1.  6.  1.
  1.  5.  3.  4.  2.  6.  3.  2.  2.  3.  1.  3.  2.  5.  5.  1.  4.  4.
  5.  3.  4.  2.  4.  4.  4.  2.  3.  3.  3.  5.  3.  4.  1.  2.  2.  2.
  3.  3.  3.  5.  2.  3.  4.  4.  4. 11.  4. 26. 11.  3.  4.  5.  6. 13.
  5. 11.  4.  4.  2.  6.  0.  3.  6.  2.  7.  3.  1.  4.  3.  4.  5.  1.
  4.  1.  4.  4.  5.  7.  9.  0.  0.  2.  5.  5. 10.  4.  3.  0.  3.  4.
  4.  6.  8.  4.  3.  3. 10.  2.  3.  5.  4.  4.  4.  7.  3.  5.  0.  0.
  1.  0.  0.  0.  1.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  1.  0.
  0.  1.  1.  1.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  1.  1.  1.  1.
  1.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  1.  1.  1.
  1.  0.  1.  1.  0.  1.]"
0.9943319951859276 1.0223231452084214 "[ 6  2  3  1  3  4  5  4  1  3  5  7  3  3  2  3  3  1  1  4  6  3  2  6
  3  4  3  3  2  1  4  5  5  3  8  2  4  2  4  2  4  3  1  1  3  3  1  4
  2  3  6  1  3  3  4  1  2  6  4  3  4  5  4  6  4 26  8  6  4  6  7 25
  4 16  4  5  3  6  0  6  4  3 10  2  1 26  3  2  4  1  3  0  4  4  5  5
  6  0  0  3  6 12  2  6  3  0  2  5  0  6  4  3  7  3 12  2  4  5  2 21
  7  9  3  5  0  1  1  0  0  0  0  0  1  1  0  0  1  0  0  1  0  1  1  1
  1  0  0  0  0  1  1  0  1  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1
  1  1  1  1  0  1  0  0  0  1  1  0  1  0  1  0  1  1]"
0.9883407528096532 1.0125018372270962 "[ 4  1  1  4  1  4  2  4  2  4  3  5  2  3  3  4  4  2  5  3  2  3  3  3
  3  4  2  3  2  2  3  4  4  2  5  5  5  2  4  3  6  2  4  1  3  2  4  5
  8  4  5  3  3  3  3  3  3  5  2  2  5  4  3  4  4 10  8  4  4  4  9  6
  3 17  6  4  3  5  0  6  6  3  9  3  1 26  4  3  6  1  6  3  3  7  5  6
  8  0  0  3  6  5 12  2  3  0  1  5  2  6  8  3 12  3 17  4  3  5  2  3
  0  6  3  7  0  0  1  0  1  0  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  1  0  1  1  0  0  1  1  0  0  0  1  1  1  1  1  1  1  1  0  1  0  1
  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  1  1]"
0.988828708548775 0.9979168789316916 "[ 3  2  3  4  5  3  2  5  3  3  4  7  3  3  2  4  4  2  8  3  1  8  2  3
  4  2  2  3  2  3  4  5  4  3  4  2  5  3  5  2  4  2  1  2  3  2  3  4
  3  4  2  4  3  2  4  2  3  2  4  2  4  5  4  5  3 20  6  4  3  4 14 12
  4  8 26  6  1  5  0  6  5  2  7  3  0  5  3  3  4  3  4  5  3  6  4  6
  7  0  3  3  6  4  5  5  4  0  3  2  2  6  7  3  2  3  8  4  6  8  4 26
  6  9  4  6  0  0  1  0  0  0  0  0  1  0  1  0  1  0  0  1  1  1  0  1
  0  1  0  0  0  0  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  1
  0  0  1  1  0  1  0  1  0  1  1  1  1  0  1  1  1  1]"
0.9961164285454388 0.9829700275323812 "[ 3  2  1  2  3  4  1  8  2  2  2  5  3  2  2  4  3  2  5  3  1  2  3  6
  3  2  3  3  3  2  8  4  5  2  4  4  2  1  4  2  4  2  5  2  3  2  2  5
  2  4  2  3  2  1  2  2  3  2  2  2  4  4  4  5  5  9  5  3  4  5  7 26
  4  6  2  5  3  5  4  6  9  3  8  3  0  4  5  5  6  2  4  2  4  6  4  5
  6  0  6  3  5  7  7  4  5  0  4  1  1 26  6  3  4  3  7  2  3  5  2  6
  9  6  4  5  0  0  1  0  0  1  1  0  1  0  0  0  0  0  0  1  0  1  0  0
  1  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  1  1  1  1  0  0  0  1
  1  0  1  1  1  1  1  0  0  1  1  1  1  0  1  0  0  1]"
0.9902538175770814 1.01729978911025 "[ 6  1  3  4  3  5  2  6  2  2  3  8  2  1  3  3  4  1  3  3  2  3  4  6
  3  2  3  3  2  2  4  4  4  3  5  3  6  2  4  2  3  1  5  2  3  2  5  5
  2  4  3  4  4  3  4  3  1  5  3  2  4  5  4  4  4 26 14  2  3  5  7  8
  3 11  4  4  1  5  0  6  5 26 10  3  0  2  4  2 26  3  6  3  3  4  5  6
  6  0 26  3  5  6 15  3  3  0  3  5  0  6  6  4 26  4  4  4  3  5  3  4
 21 12  3  5  0  1  1  0  1  0  1  0  1  0  0  0  1  0  0  1  0  1  1  0
  1  1  0  0  1  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1
  1  1  1  1  0  1  0  0  0  0  1  1  1  0  1  1  1  1]"
0.999247256816978 0.9951593749747156 "[ 5  2  3  3  3  4  2  5  2  4  5  5  3  2  3  3  5  2  6  3  2  2  4  3
  3  4  2  3  8  3  4  4  3  2  4  4  8  1  4  2  4  4  3  3  3  3  2  6
  8  4  7  2  2  2  4  1  2  5  3  2  4  5  4  0  5 13  7  2  4 14  8 12
  4  7  6  4  1  6  1  6  5  3 13  4  2  3  9  3  4  2  3  3  4  3  5  5
  6  0  0  3  3  4  6  4  4  0  2  2  1  6  6  4  3  2 12  5  5  6  3 16
  4  7  5  5  0  1  1  0  0  1  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  1  0  0  0  1  1  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1  0  0
  1  0  1  1  1  1  0  0  0  0  0  1  1  0  1  0  0  1]"
1.003496267760267 1.0592283804614122 "[ 4  1  1  4  1  4  2  4  2  4  3  8  2  3  3  4  8  2  5  3  2  3  3  3
  3  4  2  3  2  2  3  4  4  2  5  5  5  2  4  3  6  2  4  1  3  2  4  5
  3  4  5  3  3  3  3  3  3  5  2  2  5  4  3  4  4 10  8  4  4  4  9  6
  3 17  6  4  3  5  0  6  6  3  9  3  1  3  4  3  6  1  6  3  3  7  5  6
  8 26 26  3  6  5 12  2  3  0  1  5  2  6  8  3 12  3 17  4  3  5  2  3
  0  6  3  7  1  0  1  0  0  0  1  0  1  0  0  0  1  1  0  1  1  1  1  1
  1  1  0  1  1  0  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  0  1
  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  1  1]"
0.995531169863064 0.9981911672305418 "[ 3  2  3  4  5  3  2  5  8  3  4  7  3  3  2  8  4  2  5  3  1  2  2  3
  4  2  2  8  2  3  4  8  4  3  4  2  5  3  5  2  4  2  1  2  3  2  3  4
  3  4  2  4  3  2  4  2  3  2  4  2  4  5  4  5  3 20  6  4  3  4 14 12
  4  8  4  6  1  5  0  6  5  2  7  3  0  5  3  3  4  3  4  5  3  6  4  6
  7  0  3  3 26  4  5  5  4  0  3  2  2  6  7  3  2  3  8  4  6  8  4 26
  6  9  4  6  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  1  1  1  0  1
  0  1  0  0  0  0  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  1
  0  0  1  1  0  1  0  1  0  1  1  1  1  0  1  1  1  1]"
0.9967158201708628 1.0033196227008954 "[ 2  8  3  1  3  4  2  5  2  3  5  7  3  3  2  3  3  2  4  4  3  3  3  6
  4  4  3  3  3  1  4  5  5  3  4  2  4  2  4  2  4  3  1  1  3  3  1  4
  2  3  6  5  3  3  4  1  2  3  4  2  4  5  4  6  5 26  8  6  4  5  7  5
  4 16  5  5  3 26  0  6  4  3  6 26  1  5  3  2  4  3  3  0  4  5  6  6
 16  0  0  3  6 12  7  6  5  0  2  5  2  6 25  3  7  3 10  3  4  5  3 21
  6  9  3  5  1  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  0  1  0  1
  1  0  0  0  0  1  1  0  1  0  1  1  1  1  1  1  1  1  1  0  0  0  1  1
  1  1  1  1  0  1  0  0  0  1  0  0  1  0  1  0  0  1]"
0.999455067684641 1.027031953437319 "[ 5  1  3  2  8  4  4  4  1  2  5  6  2  3  2  3  3  1  3  4  2  3  4  5
  3  4  3  3  2  8  4  4  4  3  4  3  4  2  4  2  3  3  2  1  3  2  2  4
  2  4  3  3  3  3  4  4  2  5  4  2  4  5  4  5  4 15 12  4  4  5  9 14
  4  7  4  4  2  5  0  7  4  3  8  3  1  4  3  2  5  2  4  3  4  4  5  6
  6 26 14  3  6  5  4  3  3  0  3  4  1  6  5  3  2 26 26  3  3  5  5  3
  6  8  3  5  0  1  1  0  0  0  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  0  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1
  1  1  1  1  0  1  0  0  0  0  1  1  1  0  1  0  1  1]"
0.9922828438054196 0.9978005878059862 "[ 4  2  1  4  4  4  2  4  3  3  4  6  2  2  2  3  8  2  5  3  3  3  4  2
  3  2  2  3  3  1  4  5  1  3  6  3  2  3  4  2  4  2  5  1  3  3  3  6
  2  3  5  4  3  2  2  3  3  5  4  2  4  5  4  5  4 13 12  3  4  6  8  6
  5 14  5  4  1  6  0 26  6  3  7  3  0  2  4  5 12  3  4  4  4  5  4  6
  8  0  0  3  5  5  4  4  6  0  2  3  3  6  6  4  2  3 12  3  7  6  2  4
 15  9  4  5  1  1  1  0  0  1  1  0  1  0  0  0  1  0  0  1  0  1  0  1
  0  1  1  1  0  1  0  0  1  0  0  1  1  1  1  1  1  1  1  1  0  0  0  1
  1  0  1  1  0  1  0  0  0  1  0  1  1  0  1  0  0  1]"
1.0003859796808157 1.0136568296621518 "[ 3  2  1  4  3  4  2  4  3  2  6  5  2  3  3  3  4  2  3  3  5  3  2  3
  3  2  2  3  2  3  4  4  4  1  5  2  5  2  4  2  6  2  3  1  3  2  3  4
  3  4  6  5  4  3  4  2  3  2  1  2  4  5  4  4  4 10  8  4 26  5  9  8
  3  6  4  4  3  4  0  6  5  0 10  3  2  2  7  5  6  1  4  3  4  4  5  6
  8  0  0  3  6  5  5  6  6  0  3  4  0  6 26  4  2  4 12  4  5  5  2  7
 18  6  3  5  0  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  0  1  0  0
  0  1  0  1  0  0  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  0  0  1
  1  0  1  1  1  1  0  0  0  1  0  1  1  0  1  1  1  1]"
0.9921062110639184 1.0121088097256243 "[ 3  1  1  4  4  4  2  5  3  4  4  5  3  3  3  4  3  1  1  3  3  4  2  2
  4  2  2  3  3  1  4  4  2  1  4  4  5  1  4  3  4  2  2  2  3  3  3  4
  2  4  4  3  2  3  3  1  3  2  4  2  4  5  4  5  4  5  5  2  4  3  9  2
  4 10  5  3  3  5  0  6  6  3  6  2 26  5  6  3  6  2  6  4  3 26  4  6
  6  0  1  3  6  6  1  2  6  0  2  2  2  6  8  3 26  3 12  5  5  4  3  4
  2  6  8  5  0  1  1  0  0  1  1  0  1  0  0  0  1  1  0  1  0  1  0  1
  1  1  0  0  0  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  0  0  0  1
  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1]"
1.00184155237342 1.0099351545295014 "[ 5  1  3  2  3  4  4  4  1  2  5  6  2  3  2  3  3  1  3  4  2  3  4  5
  3  4  3  3  2  2  4  4  8  3  4  3  4  2  4  2  3  8  2  1  3  2  2  4
  2  8  3  3  4  3  4  8  2  5  4  8  4  5  4  6 26 18 13  4  4  5  9 16
  4  8  4  4  2  5  0  6  4  3  9  3  1  4  3  2  5  2  4  3  4  4  5  6
  6  0 16  3  6  5  4  3  3  0  3  4  1  6  4  3  2  3  6  3  3  5  4  3
  6  8  3  5  0  1  1  1  0  0  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  0  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1
  1  1  1  1  0  1  0  0  0  0  1  1  1  1  1  0  1  1]"
0.9879650491898208 0.9903016700251804 "[ 4  2  2  3  4  4  3  5  2  3  4  5  2  2  2  3  4  2  4  3  3  3  3  3
  3  3  2  3  3  1  4  8  4  2  5  3  3  3  4  2  4  3  3  1  3  3  3  5
  2  3  4  4  3  2  3  3  3  4  3  4  4  5  4  5 11 15 10  4  4  4  8 13
  5 11  4  4  1  6  0  4  5  3  7  3  0  3  3  3  8  3  5  3  4  5  4  6
  7  0  5  3  5  6  5  4  4  0  2  3  2  6  5  4  2  3  8  3  6  5  3  4
 10  9  3  5  1  1  1  0  0  1  1  0  1  1  0  0  1  0  0  1  0  1  0  1
  0  1  1  1  0  1  0  0  1  0  0  1  1  1  1  1  1  1  1  1  0  0  0  1
  1  0  1  1  0  1  0  0  0  1  0  1  1  0  1  0  0  1]"
1.0597230496484389 0.9926835190101476 "[1 7 1 2 5 1 1 7 6 1 1 3 1 1 1 2 3 4 4 7 2 1 1 3 4 7 5 1 1 7 2 1 6 3 6 1 3
 5 1 7 6 3 6 5 7 5 2 2 3 4 2 4 6 1 5 2 1 5 7 6 7 6 6 0 5 1 6 1 1 6 5 5 6 0
 7 2 3 2 4 1 0 2 6 5 0 5 7 6 7 4 6 7 2 5 0 6 7 0 4 5 4 4 3 4 0 5 7 0 5 2 2
 4 7 4 2 0 2 3 6 6 6 4 6 3 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
0.9951150883640943 0.99751770751223 "[ 5  1  3  2  3  4  4  4  1  2  5  6  2  3  2  3  3  1  3  4  2  3  4  5
  3  4  3  3  2  2  4  4  4  3  4  3  4  2  4  2  3  3  2  8  3  2  2  4
  2  4  3  3  3  3  4  4  2  5  4  2  4  5  4  5  4 14 26  4  4  5  9 14
  4 26  4  4  2  5  0  7  4  3  8  3  1  4  3  2  5  2  4  3  4  4  5  6
  6  0 13  3  6  5  4  3  3  0  3  4  1  6  5  3  2  3  7  3  3  5  5  3
 26  8  3  5  0  1  1  0  0  0  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  0  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1
  1  1  1  1  0  1  0  0  0  0  1  1  1  0  1  0  1  1]"
0.9927299771680242 0.9782278843272124 "[ 3  1  1  4  4  4  2  5  3  4  4  6  3  3  2  4  3  1  5  4  3  2  3  3
  4  2  2  3  2  2  4  5  5  2  4  3  5  1  4  3  4  3  4  2  3  3  2  5
  2  4  2  2  2  2  3  2  3  4  4  8  4  4  3  4  4  8  7  3  4  3 20  8
  4  7  4  5  3  5  0  6  5  3  6  1  0  3  2  3  6  2  5  4  3  5  5  5
  8  0  1  3  5  6  5  4  4  0  2  1  2  6  7  4  2  3  8  2  6  4  4  4
  7  7 26  5  0  0  1  0  0  1  1  0  1  0  0  0  1  1  0  1  0  0  0  1
  1  1  0  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  1
  1  0  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  1]"
0.9959112690445068 0.9773663554438204 "[ 3  1  3  4  4  5  2  5  3  8  5  5  3  3  3  4  3  1  1  4  3  2  2  2
  4  2  2  3  3  3  4  4  4  3  4  3  4  1  4  4  4  2  2  2  3  3  3  5
  2  4  2  5  2  1  2  2  3  4  4  2  4  4  4  5  4 26 14  2  4  3  9  6
 20  8 26  3  3  5  0  6  6  3  6  2  1  5  6  3  6  3  6  4  3  6  4 26
  8  0  1  3  6  6  1  2  6  0  2  0  2  6  8  3  2  3 12  5  5  5  3  4
  2  7  8  5  1  1  1  0  0  1  1  0  1  0  0  0  1  1  0  1  0  1  0  1
  1  1  0  0  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  0  0  0  1
  1  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1]"
0.9962412556624368 1.0055257324336802 "[ 8  1  3  4  3  4  2  5  2  3  5  5  3  3  2  3  5  2  5  3  2  3  3  3
  3  3  2  3  3  2  5  5  5  2  5  4  3  3  5  2  3  3  3  1  3  8  2  6
  2  4  3  3  2  2  4  2  2  3  3  3  4  4  4  2  3  4  4  3  3  7  8 12
  3 13  5  5  3  5  0  6  1  3  6  3  1  5  6  4  5  2  7  7  0  5  6  6
  7  0  4  3  5  6  4  4  5  0  3  5  0  6  7  3  3  3  7  2  3  5  2 10
 15  8  8 26  1  1  1  0  0  0  1  0  1  0  0  0  1  0  0  1  0  1  0  1
  1  0  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1
  1  0  1  1  0  1  1  1  0  1  0  1  1  0  1  1  0  1]"
0.996351526118172 1.0039995319658184 "[ 8  1  3  2  3  4  4  4  1  2  5  6  2  3  2  3  3  1  3  4  2  3  4  5
  3  4  3  3  2  2  4  4  4  3  4  3  4  2  4  2  3  3  2  1  8  2  2  4
  2  4  3  3  3  3  4  4  2  5  4  2  4  5  4  5  4 15 12  4  4  5  9 14
  4  7  4  4  2  5  0  7  4  3  8  3  1  4  3  2  5  2  4  3  4  4  5  6
  6  0 14  3  6  5  4  3  3 20  3  4  1  6  5  3  2  3  7  3  3  5  5 26
 26 26  3  5  0  1  1  0  0  0  1  0  1  0  0  0  1  0  0  1  0  1  1  1
  1  0  0  0  0  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1
  1  1  1  1  0  1  0  0  0  0  1  1  1  0  1  0  1  1]"
0.99598939547683 1.01808236139552 "[ 3.  1.  3.  4.  4.  4.  2.  5.  3.  2.  7.  6.  3.  2.  2.  4.  4.  1.
  3.  5.  3.  2.  4.  2.  3.  3.  2.  3.  3.  1.  4.  4.  5.  3.  4.  4.
  4.  2.  4.  2.  5.  2.  4.  3.  3.  3.  2.  5.  2.  4.  4.  3.  3.  3.
